"11/11/21, 00:00:00" 4636.36000000 4662.76000000 4636.01000000 4658.56000000 228.92880000 "11/11/21, 00:59:59" 1064434.24370500 549 129.51080000 602289.84712700 0
"11/14/21, 12:00:00" 4536.07000000 4564.66000000 4515.00000000 4555.06000000 282.44200000 "11/14/21, 12:59:59" 1281812.29537700 644 102.40650000 464706.07629000 0
"11/14/21, 13:00:00" 4556.75000000 4571.42000000 4530.11000000 4548.40000000 221.68490000 "11/14/21, 13:59:59" 1007933.46955000 515 91.39100000 416048.55933200 0
"11/14/21, 14:00:00" 4546.82000000 4549.20000000 4525.00000000 4546.70000000 469.53240000 "11/14/21, 14:59:59" 2132566.48046100 720 373.45890000 1696798.33494500 0
"11/14/21, 15:00:00" 4545.52000000 4560.07000000 4535.87000000 4551.60000000 97.53810000 "11/14/21, 15:59:59" 443601.49424000 380 40.43040000 183899.76982800 0
"11/14/21, 16:00:00" 4551.58000000 4594.59000000 4543.47000000 4572.52000000 498.90240000 "11/14/21, 16:59:59" 2284141.70388900 852 241.24020000 1104491.73678900 0
"11/14/21, 17:00:00" 4576.65000000 4597.58000000 4572.24000000 4575.25000000 367.96570000 "11/14/21, 17:59:59" 1687266.65585800 571 143.26660000 656955.68036700 0
"11/14/21, 18:00:00" 4575.50000000 4637.00000000 4547.51000000 4628.15000000 539.34340000 "11/14/21, 18:59:59" 2480593.62964400 1027 245.07800000 1127268.70472200 0
"11/14/21, 19:00:00" 4629.25000000 4696.58000000 4629.25000000 4674.58000000 1024.16970000 "11/14/21, 19:59:59" 4779653.50839400 1799 526.73680000 2460190.56696500 0
"11/14/21, 20:00:00" 4676.22000000 4722.56000000 4663.17000000 4716.59000000 487.17100000 "11/14/21, 20:59:59" 2287870.30613400 1084 252.86380000 1188091.35594800 0
"11/14/21, 21:00:00" 4719.09000000 4721.92000000 4689.78000000 4695.79000000 181.19040000 "11/14/21, 21:59:59" 852412.12315800 563 64.86510000 305158.78576500 0
"11/14/21, 22:00:00" 4695.87000000 4708.81000000 4687.70000000 4703.09000000 293.56850000 "11/14/21, 22:59:59" 1379115.99043800 519 229.98630000 1080605.59421700 0
"11/14/21, 23:00:00" 4710.50000000 4724.72000000 4700.65000000 4707.56000000 304.37150000 "11/14/21, 23:59:59" 1434607.69525500 658 96.64780000 455496.09133000 0
"11/15/21, 00:00:00" 4707.50000000 4713.83000000 4692.40000000 4692.71000000 166.43070000 "11/15/21, 00:59:59" 782916.98322900 485 76.78910000 361347.53995900 0
"11/15/21, 01:00:00" 4695.87000000 4711.05000000 4690.15000000 4697.53000000 135.30780000 "11/15/21, 01:59:59" 636276.26991000 324 79.74400000 375030.22640600 0
"11/15/21, 02:00:00" 4696.61000000 4701.65000000 4679.26000000 4679.98000000 97.71920000 "11/15/21, 02:59:59" 458070.41510200 502 38.24210000 179314.75347600 0
"11/15/21, 03:00:00" 4681.76000000 4725.89000000 4659.60000000 4718.90000000 659.96170000 "11/15/21, 03:59:59" 3095660.89430600 1263 344.35390000 1615358.33005400 0
"11/15/21, 04:00:00" 4721.52000000 4747.08000000 4713.14000000 4723.31000000 476.40670000 "11/15/21, 04:59:59" 2254668.59293900 908 251.50770000 1190196.32905400 0
"11/15/21, 05:00:00" 4722.37000000 4743.52000000 4710.16000000 4733.52000000 419.83870000 "11/15/21, 05:59:59" 1984290.18223800 645 208.59910000 986471.46456300 0
"11/15/21, 06:00:00" 4733.77000000 4734.39000000 4712.58000000 4723.04000000 153.70060000 "11/15/21, 06:59:59" 725957.33730900 329 25.96430000 122672.20089100 0
"11/15/21, 07:00:00" 4723.52000000 4749.52000000 4707.13000000 4741.68000000 399.25910000 "11/15/21, 07:59:59" 1888467.43514900 820 164.62290000 778936.64052600 0
"11/15/21, 08:00:00" 4740.84000000 4771.89000000 4715.01000000 4722.30000000 399.33550000 "11/15/21, 08:59:59" 1894142.08618100 1092 221.62550000 1051309.61931700 0
"11/15/21, 09:00:00" 4725.08000000 4725.18000000 4678.71000000 4683.48000000 1714.49250000 "11/15/21, 09:59:59" 8054697.91922900 2135 442.85690000 2078474.23936100 0
"11/15/21, 10:00:00" 4685.61000000 4686.79000000 4629.77000000 4647.72000000 1015.63580000 "11/15/21, 10:59:59" 4729006.45079400 1980 503.73240000 2345660.26918900 0
"11/15/21, 11:00:00" 4647.80000000 4661.29000000 4598.00000000 4613.40000000 880.33730000 "11/15/21, 11:59:59" 4070492.59892900 1484 482.98280000 2233461.27572300 0
"11/15/21, 12:00:00" 4613.40000000 4626.57000000 4600.77000000 4608.26000000 246.78050000 "11/15/21, 12:59:59" 1138346.84638700 650 123.25930000 568606.78064300 0
"11/15/21, 13:00:00" 4605.91000000 4608.79000000 4570.51000000 4584.53000000 555.86880000 "11/15/21, 13:59:59" 2551648.01798900 1041 280.53050000 1287353.25559800 0
"11/15/21, 14:00:00" 4585.79000000 4605.83000000 4566.15000000 4597.73000000 296.27940000 "11/15/21, 14:59:59" 1359052.42345800 638 151.22290000 693802.06124100 0
"11/15/21, 15:00:00" 4597.42000000 4597.42000000 4556.85000000 4563.55000000 504.98900000 "11/15/21, 15:59:59" 2307675.99518600 929 302.09280000 1380130.59401900 0
"11/15/21, 16:00:00" 4562.68000000 4582.88000000 4543.27000000 4570.55000000 2901.24010000 "11/15/21, 16:59:59" 13274216.18924900 2875 490.93940000 2244235.75955400 0
"11/15/21, 17:00:00" 4569.81000000 4582.99000000 4542.86000000 4581.24000000 305.60250000 "11/15/21, 17:59:59" 1392728.91904700 822 191.41960000 872354.69381300 0
"11/15/21, 18:00:00" 4580.20000000 4586.86000000 4556.01000000 4564.06000000 256.73480000 "11/15/21, 18:59:59" 1173893.86696700 536 77.11590000 352517.24800100 0
"11/15/21, 19:00:00" 4563.09000000 4563.09000000 4424.83000000 4437.39000000 2001.49430000 "11/15/21, 19:59:59" 8987274.54793300 3682 929.24910000 4171398.99947200 0
"11/15/21, 20:00:00" 4439.29000000 4449.00000000 4254.27000000 4402.72000000 3416.89410000 "11/15/21, 20:59:59" 14942670.79870500 5038 1385.18720000 6057416.15142500 0
"11/15/21, 21:00:00" 4400.21000000 4407.97000000 4342.40000000 4353.50000000 1119.74620000 "11/15/21, 21:59:59" 4911297.14052100 1846 404.11530000 1769393.41595400 0
"11/15/21, 22:00:00" 4348.26000000 4371.49000000 4279.81000000 4310.87000000 2015.91670000 "11/15/21, 22:59:59" 8725286.82954900 3340 1084.60220000 4695614.53047600 0
"11/15/21, 23:00:00" 4307.28000000 4367.49000000 4267.31000000 4347.87000000 1489.19450000 "11/15/21, 23:59:59" 6422230.01635000 2424 815.90060000 3520777.89873800 0
"11/16/21, 00:00:00" 4346.93000000 4369.83000000 4325.44000000 4339.27000000 881.66320000 "11/16/21, 00:59:59" 3832334.67353700 1205 424.27460000 1843118.47932100 0
"11/16/21, 01:00:00" 4339.27000000 4346.59000000 4292.21000000 4342.25000000 744.52760000 "11/16/21, 01:59:59" 3216388.01082200 1410 348.00300000 1504116.18129500 0
"11/16/21, 02:00:00" 4340.71000000 4347.40000000 4265.70000000 4313.65000000 1058.35630000 "11/16/21, 02:59:59" 4552744.47843900 1480 627.00090000 2699725.14852700 0
"11/16/21, 03:00:00" 4313.65000000 4331.62000000 4291.93000000 4326.43000000 849.75730000 "11/16/21, 03:59:59" 3663172.39348300 1436 490.39370000 2114176.55436300 0
"11/16/21, 04:00:00" 4326.18000000 4341.81000000 4225.59000000 4240.50000000 1238.56670000 "11/16/21, 04:59:59" 5298066.12140200 2164 514.33610000 2198737.80332300 0
"11/16/21, 05:00:00" 4238.31000000 4261.36000000 4106.38000000 4253.72000000 3453.09970000 "11/16/21, 05:59:59" 14468152.25432800 5844 1693.93630000 7099093.10043300 0
"11/16/21, 06:00:00" 4253.01000000 4295.14000000 4242.18000000 4294.70000000 1217.46400000 "11/16/21, 06:59:59" 5192240.03657600 1845 728.80260000 3109596.81050500 0
"11/16/21, 07:00:00" 4294.26000000 4299.00000000 4226.56000000 4231.40000000 1152.64060000 "11/16/21, 07:59:59" 4925843.79288900 1599 623.81470000 2666062.44388000 0
"11/16/21, 08:00:00" 4230.83000000 4294.33000000 4226.02000000 4282.50000000 608.84340000 "11/16/21, 08:59:59" 2591113.82812100 1038 310.76400000 1323120.37037800 0
"11/16/21, 09:00:00" 4281.23000000 4348.19000000 4272.39000000 4314.85000000 1333.86740000 "11/16/21, 09:59:59" 5764212.43085100 1754 827.12510000 3571813.63513800 0
"11/16/21, 10:00:00" 4314.85000000 4325.39000000 4278.15000000 4288.59000000 696.60080000 "11/16/21, 10:59:59" 2994973.39532300 1062 308.52080000 1326597.84892700 0
"11/16/21, 11:00:00" 4289.19000000 4332.65000000 4283.21000000 4320.37000000 779.46220000 "11/16/21, 11:59:59" 3356938.29795000 1110 445.05110000 1915086.39274300 0
"11/16/21, 12:00:00" 4322.58000000 4331.06000000 4288.56000000 4299.33000000 904.17360000 "11/16/21, 12:59:59" 3887512.88608200 1001 792.07280000 3404778.26842700 0
"11/16/21, 13:00:00" 4297.93000000 4319.81000000 4239.39000000 4239.39000000 317.41730000 "11/16/21, 13:59:59" 1356379.76920100 745 133.91060000 572854.57651700 0
"11/16/21, 14:00:00" 4239.31000000 4294.99000000 4235.00000000 4266.41000000 490.12010000 "11/16/21, 14:59:59" 2088286.28884700 941 234.64190000 1000519.45315700 0
"11/16/21, 15:00:00" 4266.00000000 4268.64000000 4165.55000000 4198.06000000 1555.24930000 "11/16/21, 15:59:59" 6554505.34597000 2114 872.60910000 3677142.06238700 0
"11/16/21, 16:00:00" 4197.14000000 4275.83000000 4193.80000000 4256.33000000 832.74870000 "11/16/21, 16:59:59" 3538255.49648300 1255 554.58140000 2356720.89666300 0
"11/16/21, 17:00:00" 4256.48000000 4301.28000000 4256.48000000 4263.69000000 553.13460000 "11/16/21, 17:59:59" 2368360.31196000 880 260.58960000 1115796.01949000 0
"11/16/21, 18:00:00" 4264.04000000 4269.96000000 4210.00000000 4214.00000000 230.85000000 "11/16/21, 18:59:59" 980582.91812600 468 96.94050000 411580.68403100 0
"11/16/21, 19:00:00" 4209.44000000 4243.53000000 4169.85000000 4187.07000000 1240.15810000 "11/16/21, 19:59:59" 5233982.85093100 1479 409.08140000 1721868.90445100 0
"11/16/21, 20:00:00" 4185.99000000 4227.58000000 4132.76000000 4135.93000000 686.63370000 "11/16/21, 20:59:59" 2871720.85725700 1387 373.51570000 1563578.34222500 0
"11/16/21, 21:00:00" 4133.69000000 4166.71000000 4116.23000000 4138.63000000 372.53860000 "11/16/21, 21:59:59" 1543138.00517000 872 180.83560000 748730.90730000 0
"11/16/21, 22:00:00" 4138.94000000 4182.53000000 4065.00000000 4121.70000000 1573.62410000 "11/16/21, 22:59:59" 6474852.33891500 2624 736.03930000 3030140.10028100 0
"11/16/21, 23:00:00" 4123.88000000 4145.45000000 4080.49000000 4143.62000000 811.91400000 "11/16/21, 23:59:59" 3343024.34485500 1397 409.46170000 1685387.01938200 0
"11/17/21, 00:00:00" 4146.65000000 4189.97000000 4129.98000000 4180.20000000 434.00730000 "11/17/21, 00:59:59" 1806302.97554800 921 288.21420000 1199808.89239300 0
"11/17/21, 01:00:00" 4180.13000000 4184.76000000 4146.85000000 4167.69000000 244.73750000 "11/17/21, 01:59:59" 1020102.79558000 575 137.84200000 574572.45797500 0
"11/17/21, 02:00:00" 4173.85000000 4219.96000000 4148.56000000 4188.52000000 488.63100000 "11/17/21, 02:59:59" 2041096.41970600 1013 285.56540000 1192940.97270900 0
"11/17/21, 03:00:00" 4186.43000000 4222.40000000 4175.05000000 4196.38000000 648.41150000 "11/17/21, 03:59:59" 2723506.15137400 981 373.49530000 1568854.02989400 0
"11/17/21, 04:00:00" 4196.38000000 4196.38000000 4122.09000000 4133.76000000 475.34190000 "11/17/21, 04:59:59" 1972679.89600900 1066 311.23030000 1291168.34231500 0
"11/17/21, 05:00:00" 4131.92000000 4238.15000000 4104.91000000 4227.11000000 987.98470000 "11/17/21, 05:59:59" 4117896.57104400 1918 463.14270000 1928526.71279000 0
"11/17/21, 06:00:00" 4233.50000000 4257.29000000 4210.91000000 4255.99000000 556.35170000 "11/17/21, 06:59:59" 2352842.94363700 1108 300.60090000 1270597.53016500 0
"11/17/21, 07:00:00" 4253.01000000 4261.30000000 4235.52000000 4248.10000000 238.13310000 "11/17/21, 07:59:59" 1011079.41054500 670 123.02000000 522361.80285800 0
"11/17/21, 08:00:00" 4247.96000000 4263.94000000 4223.36000000 4223.36000000 290.86750000 "11/17/21, 08:59:59" 1232074.62200600 589 127.19060000 538736.47119600 0
"11/17/21, 09:00:00" 4229.12000000 4242.60000000 4171.85000000 4174.06000000 571.00250000 "11/17/21, 09:59:59" 2401026.25713900 947 317.55560000 1334099.13847200 0
"11/17/21, 10:00:00" 4175.66000000 4193.42000000 4145.93000000 4173.60000000 534.55680000 "11/17/21, 10:59:59" 2227472.47569200 998 207.95340000 867530.68144200 0
"11/17/21, 11:00:00" 4177.20000000 4241.06000000 4150.00000000 4238.60000000 627.86990000 "11/17/21, 11:59:59" 2637595.18224200 1268 311.05180000 1308038.95214400 0
"11/17/21, 12:00:00" 4238.60000000 4247.80000000 4202.57000000 4234.22000000 302.23230000 "11/17/21, 12:59:59" 1276689.17871900 649 168.71580000 712403.18239900 0
"11/17/21, 13:00:00" 4241.06000000 4263.12000000 4230.71000000 4250.87000000 309.53410000 "11/17/21, 13:59:59" 1314381.44543000 584 89.96180000 382034.82189400 0
"11/17/21, 14:00:00" 4250.34000000 4269.76000000 4226.68000000 4241.34000000 285.78840000 "11/17/21, 14:59:59" 1212794.46129300 539 140.83980000 598204.46851900 0
"11/17/21, 15:00:00" 4243.85000000 4267.47000000 4215.78000000 4258.80000000 554.07730000 "11/17/21, 15:59:59" 2349836.49813800 991 218.76150000 927646.29659400 0
"11/17/21, 16:00:00" 4259.82000000 4261.47000000 4213.78000000 4257.53000000 497.03960000 "11/17/21, 16:59:59" 2104364.51255900 767 237.85550000 1007485.82236600 0
"11/17/21, 17:00:00" 4255.75000000 4266.60000000 4220.69000000 4238.08000000 222.41150000 "11/17/21, 17:59:59" 943579.02565200 512 128.84650000 546884.02343500 0
"11/17/21, 18:00:00" 4241.06000000 4300.00000000 4222.79000000 4290.85000000 323.94600000 "11/17/21, 18:59:59" 1386418.93886400 681 204.32960000 874071.32946700 0
"11/17/21, 19:00:00" 4290.34000000 4334.84000000 4273.15000000 4324.21000000 492.38620000 "11/17/21, 19:59:59" 2121748.71796400 990 225.94510000 972994.59864900 0
"11/17/21, 20:00:00" 4325.99000000 4338.99000000 4289.56000000 4314.92000000 617.16470000 "11/17/21, 20:59:59" 2664544.72950200 1035 154.24930000 665859.03509700 0
"11/17/21, 21:00:00" 4316.74000000 4345.51000000 4299.21000000 4339.29000000 565.18560000 "11/17/21, 21:59:59" 2439798.76890000 865 184.02290000 795073.46881200 0
"11/17/21, 22:00:00" 4339.34000000 4340.21000000 4280.88000000 4283.00000000 365.75650000 "11/17/21, 22:59:59" 1574705.89166100 821 148.42290000 639227.45471700 0
"11/17/21, 23:00:00" 4279.94000000 4301.03000000 4256.88000000 4256.88000000 343.53030000 "11/17/21, 23:59:59" 1467724.63865300 588 167.22230000 714448.62608000 0
